year,district,demcount,grncount,lbtcount,gopcount,othcount,totcount,delta.prod,prod,delta.pror,pror
2002,20,20798,,482,12527,8056,41863,-0.120,49.681,-0.143,29.924
2002,21,23520,,322,44786,15478,84106,-0.198,27.965,-0.041,53.249
2002,22,20441,,536,6976,6266,34219,-0.321,59.736,0.004,20.386
2002,23,22719,,473,5518,5996,34706,-0.178,65.461,-0.050,15.899
2002,24,23922,,505,43092,16086,83605,-0.107,28.613,-0.137,51.542
2002,25,22364,,721,18441,9669,51195,-0.129,43.684,-0.097,36.021
2002,26,21401,,614,32839,12579,67433,-0.158,31.737,-0.120,48.699
2002,27,24116,,755,31170,14689,70730,-0.232,34.096,-0.327,44.069
2002,28,29620,,454,73451,25337,128862,-0.161,22.986,-0.193,57.000
2002,29,13890,,367,22539,8709,45505,-0.119,30.524,-0.163,49.531
2002,30,28973,,469,63693,21670,114805,-0.133,25.237,-0.154,55.479
2001.75,1,29499,316,391,54669,22806,107681,-0.153,27.395,-0.034,50.769
2001.75,2,29187,470,505,35630,23258,89050,-0.058,32.776,0.822,40.011
2001.75,3,46153,45,153,14049,11927,72327,-0.194,63.812,-0.073,19.424
2001.75,4,42862,47,291,33412,12332,88944,-0.431,48.190,0.038,37.565
2001.75,5,24960,14,108,20663,6959,52704,0.143,47.359,-0.423,39.206
2001.75,6,29858,99,483,48575,20380,99395,-0.138,30.040,-0.259,48.871
2001.75,7,32830,49,235,18201,10377,61692,-0.827,53.216,0.320,29.503
2001.75,8,32067,146,238,15610,7619,55680,-0.245,57.592,-0.086,28.035
2001.75,9,27360,106,559,38790,15135,81950,-0.117,33.386,-0.115,47.334
2001.75,10,25742,267,817,8785,9009,44620,-0.133,57.692,-0.116,19.688
2001.75,11,32792,333,759,12384,10702,56970,-0.227,57.560,-0.012,21.738
2001.75,12,32367,210,673,42727,18564,94541,-0.146,34.236,-0.157,45.194
2001.75,13,27572,404,708,27796,13077,69557,-0.106,39.639,-0.142,39.961
2001.75,14,24997,450,792,20677,11553,58469,-0.096,42.753,-0.084,35.364
2001.75,15,29082,45,323,46213,15703,91366,-0.261,31.830,-0.168,50.580
2001.75,16,20916,57,401,27960,10915,60249,-0.059,34.716,-0.111,46.407
2001.75,17,26326,41,301,33537,12955,73160,-0.078,35.984,-0.172,45.841
2001.75,18,21605,76,468,31096,10403,63648,-0.120,33.945,-0.173,48.856
2001.75,19,29818,73,488,54679,19180,104238,-0.132,28.606,-0.220,52.456
2001.75,20,21014,21,416,12687,8058,42196,-0.183,49.801,-0.120,30.067
2001.75,21,23719,45,305,44882,15271,84222,-0.160,28.162,-0.164,53.290
2001.75,22,20537,20,503,6970,6166,34196,-0.090,60.057,0.017,20.383
2001.75,23,23224,45,414,5643,6055,35381,-0.401,65.640,-0.199,15.949
2001.75,24,24026,77,465,43233,15856,83657,-0.122,28.720,-0.162,51.679
2001.75,25,22560,120,624,18598,9590,51492,-0.197,43.813,-0.209,36.118
2001.75,26,21577,197,529,33026,12321,67650,-0.105,31.895,-0.190,48.819
2001.75,27,24249,242,579,31361,14209,70640,-0.189,34.328,-0.243,44.396
2001.75,28,29734,99,408,73469,24749,128459,-0.118,23.147,-0.304,57.193
2001.75,29,14051,95,317,22786,8604,45853,-0.088,30.644,-0.140,49.694
2001.75,30,28962,77,417,63512,21194,114162,-0.149,25.369,-0.226,55.633
2001.5,1,29899,390,404,55140,22702,108535,-0.082,27.548,0.046,50.804
2001.5,2,31267,457,570,37319,25614,95227,-0.069,32.834,0.010,39.190
2001.5,3,46242,43,153,14086,11723,72247,-0.122,64.005,0.002,19.497
2001.5,4,43355,47,298,33463,12006,89169,-0.306,48.621,0.068,37.528
2001.5,5,26081,16,114,21890,7137,55238,-0.252,47.216,-0.164,39.629
2001.5,6,30006,96,465,48851,20014,99432,-0.069,30.177,-0.156,49.130
2001.5,7,34644,45,228,18708,10480,64105,-0.780,54.043,0.159,29.183
2001.5,8,32755,127,253,15926,7573,56634,0.381,57.836,-0.368,28.121
2001.5,9,27677,109,572,39198,15055,82611,0.001,33.503,-0.234,47.449
2001.5,10,26003,260,839,8906,8961,44969,-0.176,57.824,-0.095,19.805
2001.5,11,33182,334,779,12489,10637,57421,-0.226,57.787,-0.108,21.750
2001.5,12,32610,200,698,43014,18324,94846,-0.175,34.382,-0.126,45.351
2001.5,13,27845,399,722,28096,12996,70058,-0.168,39.746,-0.117,40.104
2001.5,14,25379,451,817,20996,11587,59230,-0.150,42.848,-0.158,35.448
2001.5,15,29213,42,314,46197,15266,91032,-0.170,32.091,-0.170,50.748
2001.5,16,21041,52,383,28147,10884,60507,-0.113,34.774,-0.147,46.519
2001.5,17,26435,36,293,33729,12811,73304,-0.024,36.062,-0.318,46.012
2001.5,18,21713,71,442,31251,10263,63740,-0.010,34.065,-0.122,49.029
2001.5,19,29818,67,475,54655,18743,103758,-0.093,28.738,-0.102,52.675
2001.5,20,21239,20,371,12827,8035,42492,-0.142,49.984,-0.125,30.187
2001.5,21,23816,36,294,44949,14994,84089,-0.121,28.322,-0.030,53.454
2001.5,22,20812,21,441,7047,6281,34602,-0.367,60.147,-0.108,20.366
2001.5,23,23545,36,287,5757,6027,35652,-0.351,66.041,-0.016,16.148
2001.5,24,24138,70,441,43387,15656,83692,-0.008,28.841,-0.120,51.841
2001.5,25,22744,107,535,18774,9520,51680,-0.005,44.009,-0.233,36.327
2001.5,26,21792,192,487,33375,12254,68100,-0.037,32.000,-0.150,49.009
2001.5,27,24349,223,518,31489,13963,70542,-0.034,34.517,-0.164,44.639
2001.5,28,29677,92,401,73345,24049,127564,-0.080,23.264,-0.149,57.497
2001.5,29,14130,90,293,22913,8553,45979,-0.087,30.731,-0.070,49.834
2001.5,30,28860,72,398,63174,20592,113096,-0.096,25.518,-0.133,55.859
2001.25,1,30425,407,415,55892,22976,110115,-0.106,27.630,0.059,50.758
2001.25,2,31953,468,600,38048,26042,97111,-0.031,32.904,-0.080,39.180
2001.25,3,46814,39,153,14232,11764,73002,-0.400,64.127,0.032,19.495
2001.25,4,44625,46,309,34166,12061,91207,-0.252,48.927,0.082,37.460
2001.25,5,26439,15,116,22164,6965,55699,0.072,47.468,-0.205,39.792
2001.25,6,29856,98,447,48650,19658,98709,-0.060,30.246,-0.177,49.286
2001.25,7,36865,38,222,19517,10602,67244,-0.363,54.823,-0.021,29.024
2001.25,8,33970,125,262,16844,7923,59124,-0.184,57.456,-0.046,28.489
2001.25,9,28031,105,569,39896,15069,83670,-0.160,33.502,-0.148,47.683
2001.25,10,25998,255,846,8920,8805,44824,-0.138,58.000,-0.103,19.900
2001.25,11,33132,327,780,12483,10389,57111,-0.175,58.013,-0.018,21.857
2001.25,12,32703,195,696,43038,18003,94635,-0.093,34.557,-0.078,45.478
2001.25,13,27885,387,714,28100,12778,69864,-0.133,39.913,-0.020,40.221
2001.25,14,25379,433,817,21016,11378,59023,-0.196,42.998,-0.040,35.606
2001.25,15,29160,41,271,46024,14893,90389,-0.101,32.261,-0.222,50.918
2001.25,16,21020,47,373,28116,10694,60250,-0.041,34.888,-0.109,46.666
2001.25,17,26187,35,278,33621,12446,72567,-0.016,36.087,-0.239,46.331
2001.25,18,21704,67,423,31306,10194,63694,0.054,34.075,-0.106,49.151
2001.25,19,29692,65,467,54354,18409,102987,-0.187,28.831,-0.286,52.778
2001.25,20,21241,20,334,12845,7936,42376,-0.097,50.125,-0.119,30.312
2001.25,21,23869,33,284,44883,14849,83918,-0.142,28.443,-0.030,53.484
2001.25,22,20882,20,230,7065,6311,34508,0.099,60.514,-0.034,20.474
2001.25,23,23663,37,189,5761,5991,35641,-0.029,66.393,-0.009,16.164
2001.25,24,24044,67,429,43306,15497,83343,-0.102,28.849,-0.091,51.961
2001.25,25,22674,102,492,18834,9413,51515,0.019,44.014,-0.138,36.560
2001.25,26,21778,191,472,33417,12119,67977,-0.025,32.037,-0.143,49.159
2001.25,27,24213,220,502,31397,13747,70079,0.052,34.551,-0.235,44.802
2001.25,28,29563,90,393,73002,23592,126640,-0.059,23.344,-0.194,57.645
2001.25,29,14127,91,283,22876,8463,45840,-0.041,30.818,-0.077,49.904
2001.25,30,28715,71,384,62771,20167,112108,-0.053,25.614,-0.183,55.992
2001,1,31810,432,463,58145,23837,114687,-0.105,27.736,-0.180,50.699
2001,2,31953,463,589,38090,25926,97021,-0.096,32.934,-0.137,39.260
2001,3,47226,37,151,14245,11529,73188,-0.235,64.527,-0.161,19.464
2001,4,45042,45,309,34233,11958,91587,-0.297,49.179,-0.006,37.378
2001,5,27355,17,118,23085,7141,57716,-0.187,47.396,-0.003,39.998
2001,6,29820,91,439,48670,19376,98396,-0.039,30.306,-0.133,49.463
2001,7,37143,37,218,19549,10359,67306,-0.623,55.185,0.143,29.045
2001,8,34087,124,261,16875,7791,59138,-0.336,57.640,0.009,28.535
2001,9,28187,100,574,40051,14823,83735,-0.100,33.662,-0.133,47.831
2001,10,26222,239,864,9022,8756,45103,-0.206,58.138,-0.029,20.003
2001,11,33345,303,796,12536,10325,57305,-0.266,58.189,0.064,21.876
2001,12,32878,187,702,43226,17893,94886,-0.189,34.650,-0.087,45.556
2001,13,28215,374,732,28352,12783,70456,-0.207,40.046,-0.139,40.241
2001,14,25747,408,828,21248,11376,59607,-0.170,43.195,-0.146,35.647
2001,15,29064,39,266,45928,14512,89809,-0.053,32.362,-0.157,51.140
2001,16,21041,50,373,28177,10599,60240,-0.031,34.929,-0.190,46.775
2001,17,26191,34,278,33784,12258,72545,0.071,36.103,-0.246,46.570
2001,18,21705,64,432,31425,10172,63798,-0.070,34.021,-0.052,49.257
2001,19,29488,55,463,53924,17692,101622,-0.135,29.017,-0.008,53.063
2001,20,21361,20,340,12943,7869,42533,-0.062,50.222,-0.191,30.430
2001,21,23951,33,286,44839,14679,83788,-0.213,28.585,0.057,53.515
2001,22,20993,20,236,7126,6373,34748,-0.329,60.415,-0.018,20.508
2001,23,23718,37,191,5775,5987,35708,-0.199,66.422,-0.051,16.173
2001,24,24129,67,428,43381,15337,83342,-0.102,28.952,0.000,52.052
2001,25,22737,102,491,18966,9385,51681,-0.121,43.995,-0.188,36.698
2001,26,21793,193,477,33511,11996,67970,-0.065,32.063,-0.168,49.303
2001,27,24154,213,501,31532,13613,70013,-0.100,34.499,-0.208,45.037
2001,28,29404,88,394,72670,23086,125642,-0.076,23.403,-0.116,57.839
2001,29,14179,90,284,22965,8429,45947,0.066,30.859,-0.268,49.982
2001,30,28516,71,392,62410,19711,111100,-0.123,25.667,-0.044,56.175
2000.75,1,31551,378,466,57657,23271,113323,-0.541,27.842,-0.777,50.878
2000.75,2,31553,424,585,37635,25331,95528,-0.581,33.030,-1.088,39.397
2000.75,3,46759,36,149,14169,11088,72201,-0.549,64.762,-0.247,19.624
2000.75,4,45091,41,304,34070,11631,91137,-0.940,49.476,-0.166,37.383
2000.75,5,27223,19,116,22885,6969,57212,-0.380,47.583,-0.181,40.000
2000.75,6,29215,88,428,47749,18796,96276,-0.716,30.345,-1.977,49.596
2000.75,7,36926,35,216,19123,9866,66166,-1.721,55.808,0.143,28.902
2000.75,8,34064,112,259,16761,7560,58756,-0.992,57.975,0.019,28.526
2000.75,9,27715,95,567,39372,14339,82088,-0.696,33.763,-0.873,47.963
2000.75,10,25781,224,856,8852,8475,44188,-1.052,58.344,-0.334,20.033
2000.75,11,32771,289,774,12228,10000,56062,-1.321,58.455,-0.109,21.812
2000.75,12,32240,183,678,42237,17201,92539,-0.715,34.839,-1.427,45.642
2000.75,13,27558,351,698,27645,12210,68462,-0.478,40.253,-1.434,40.380
2000.75,14,25052,387,782,20678,10872,57771,-0.941,43.364,-1.299,35.793
2000.75,15,28678,33,267,45382,14110,88470,-0.530,32.416,-1.252,51.296
2000.75,16,20850,51,373,28010,10357,59641,-0.419,34.959,-1.020,46.964
2000.75,17,25752,33,271,33459,11954,71469,-0.134,36.032,-1.356,46.816
2000.75,18,21505,66,420,31104,9985,63080,-0.159,34.092,-1.317,49.309
2000.75,19,28940,53,447,52684,17147,99271,-0.465,29.153,-1.495,53.071
2000.75,20,21239,21,339,12934,7705,42238,-0.513,50.284,-0.743,30.622
2000.75,21,23658,34,282,43916,14260,82150,-0.642,28.799,-1.189,53.458
2000.75,22,20820,18,220,7035,6182,34275,-1.138,60.744,-0.193,20.525
2000.75,23,23566,38,180,5739,5850,35373,-1.372,66.621,-0.331,16.224
2000.75,24,23757,60,417,42562,14973,81769,-0.438,29.054,-1.457,52.052
2000.75,25,22431,104,478,18755,9078,50846,-0.431,44.116,-1.526,36.886
2000.75,26,21502,187,465,33109,11664,66927,-0.424,32.128,-1.720,49.470
2000.75,27,23844,211,485,31181,13194,68915,-0.690,34.599,-1.831,45.246
2000.75,28,28909,84,394,71357,22381,123125,-0.243,23.479,-1.893,57.955
2000.75,29,13985,86,280,22821,8243,45415,-0.613,30.794,-1.740,50.250
2000.75,30,27969,66,380,60969,19065,108449,-0.591,25.790,-1.839,56.219
2000.5,1,30569,129,456,55634,20914,107702,-1.340,28.383,-0.254,51.655
2000.5,2,30126,319,578,36287,22322,89632,-1.210,33.611,-0.751,40.484
2000.5,3,45936,33,146,13976,10243,70334,-0.784,65.311,-0.092,19.871
2000.5,4,44238,34,287,32948,10238,87745,-0.486,50.417,-0.943,37.550
2000.5,5,26158,15,112,21914,6339,54538,-0.560,47.963,0.223,40.181
2000.5,6,27293,62,410,45317,14788,87870,-0.868,31.061,-1.086,51.573
2000.5,7,36052,28,199,18022,8366,62667,-1.306,57.529,-0.382,28.758
2000.5,8,33511,99,249,16201,6770,56830,-0.453,58.967,-0.954,28.508
2000.5,9,26696,73,558,37834,12311,77472,-1.322,34.459,0.134,48.836
2000.5,10,25115,175,877,8612,7505,42284,-0.037,59.396,-0.744,20.367
2000.5,11,31837,229,781,11675,8739,53261,-0.135,59.775,-0.542,21.920
2000.5,12,30351,122,643,40180,14068,85364,-0.944,35.555,-0.030,47.069
2000.5,13,25922,260,696,26611,10153,63642,-0.984,40.731,0.460,41.814
2000.5,14,23631,302,792,19784,8828,53337,-0.275,44.305,-0.044,37.092
2000.5,15,27113,25,261,43246,11652,82297,-0.772,32.945,-0.775,52.549
2000.5,16,20303,27,370,27537,9151,57388,-0.518,35.378,-0.667,47.984
2000.5,17,24440,17,275,32553,10291,67576,-0.558,36.167,-0.932,48.172
2000.5,18,20620,44,416,30479,8645,60204,-0.578,34.250,-0.961,50.626
2000.5,19,27226,32,429,50160,14079,91926,-0.678,29.617,-0.877,54.566
2000.5,20,20719,16,329,12793,6931,40788,-0.750,50.797,-1.223,31.365
2000.5,21,22500,26,275,41764,11859,76424,-1.223,29.441,-1.179,54.648
2000.5,22,20325,14,235,6805,5466,32845,-0.672,61.882,-0.825,20.719
2000.5,23,23049,31,186,5612,5021,33899,-1.233,67.993,-0.282,16.555
2000.5,24,22466,37,421,40761,12491,76176,-0.765,29.492,-0.991,53.509
2000.5,25,21225,77,474,18302,7569,47647,-0.790,44.546,-1.133,38.412
2000.5,26,20558,148,467,32329,9653,63155,-0.744,32.552,-0.851,51.190
2000.5,27,22657,154,479,30225,10689,64204,-0.677,35.289,-1.089,47.077
2000.5,28,27038,61,384,68213,18282,113978,-0.513,23.722,-1.114,59.848
2000.5,29,13413,69,274,22204,6748,42708,-0.851,31.406,-1.476,51.990
2000.5,30,26003,56,366,57227,14917,98569,-1.071,26.381,-1.388,58.058
2000.25,1,31777,,482,55497,19156,106912,,29.723,,51.909
2000.25,2,30118,,577,35667,20133,86495,,34.821,,41.236
2000.25,3,46269,,149,13975,9611,70004,,66.095,,19.963
2000.25,4,44181,,295,33410,8910,86796,,50.902,,38.493
2000.25,5,27981,,128,23042,6514,57665,,48.523,,39.958
2000.25,6,26723,,408,44073,12491,83695,,31.929,,52.659
2000.25,7,35812,,197,17737,7122,60868,,58.836,,29.140
2000.25,8,34502,,249,17107,6207,58065,,59.420,,29.462
2000.25,9,29176,,686,39712,11967,81541,,35.781,,48.702
2000.25,10,28386,,1164,10083,8128,47761,,59.433,,21.111
2000.25,11,34921,,1060,13093,9215,58289,,59.910,,22.462
2000.25,12,34448,,901,44453,14580,94382,,36.498,,47.099
2000.25,13,30540,,1059,30276,11337,73212,,41.714,,41.354
2000.25,14,28592,,1234,23818,10492,64136,,44.580,,37.137
2000.25,15,26470,,264,41862,9909,78505,,33.718,,53.324
2000.25,16,20666,,372,28009,8524,57571,,35.897,,48.651
2000.25,17,24178,,278,32328,9051,65835,,36.725,,49.105
2000.25,18,20747,,408,30730,7684,59569,,34.829,,51.587
2000.25,19,26620,,419,48717,12113,87869,,30.295,,55.443
2000.25,20,20840,,353,13175,6061,40429,,51.547,,32.588
2000.25,21,21949,,283,39961,9387,71580,,30.664,,55.827
2000.25,22,20848,,260,7180,5040,33328,,62.554,,21.543
2000.25,23,23132,,196,5626,4461,33415,,69.226,,16.837
2000.25,24,22147,,441,39892,10716,73196,,30.257,,54.500
2000.25,25,21385,,502,18653,6630,47170,,45.336,,39.544
2000.25,26,21021,,485,32856,8773,63135,,33.295,,52.041
2000.25,27,22710,,498,30413,9522,63143,,35.966,,48.165
2000.25,28,26485,,391,66621,15786,109283,,24.235,,60.962
2000.25,29,13306,,283,22055,5606,41250,,32.257,,53.467
2000.25,30,24908,,354,53939,11535,90736,,27.451,,59.446
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
